:Product: 202112_ace_mag_1h.txt
:Issued: 2021 Dec 31 1810 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              Hourly Averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2021 12 13  0000   59561       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0100   59561    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0200   59561    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0300   59561   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0400   59561   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0500   59561   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0600   59561   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 13  0700   59561   25200    0     1.9     7.0     1.6     7.4    12.2    74.9
2021 12 13  0800   59561   28800    0     3.5     1.7    -2.4     4.6   -31.9    25.8
2021 12 13  0900   59561   32400    0     3.0     2.6     0.2     4.0     3.1    40.2
2021 12 13  1000   59561   36000    0     0.5    -3.5     1.7     3.9    26.0   279.0
2021 12 13  1100   59561   39600    0     3.1    -3.1     4.2     6.1    43.9   314.5
2021 12 13  1200   59561   43200    0     3.8    -2.1     4.5     6.2    45.8   330.8
2021 12 13  1300   59561   46800    0     2.9    -2.0     5.5     6.5    57.3   325.7
2021 12 13  1400   59561   50400    0     2.7    -3.3     5.1     6.7    50.2   308.8
2021 12 13  1500   59561   54000    0     3.4    -2.2     5.4     6.8    53.4   326.8
2021 12 13  1600   59561   57600    0     3.2    -1.1     5.8     6.7    59.9   341.5
2021 12 13  1700   59561   61200    0     2.0    -1.4     5.1     5.7    64.2   324.5
2021 12 13  1800   59561   64800    0     2.1    -2.6     4.3     5.5    52.1   308.9
2021 12 13  1900   59561   68400    0     2.2     2.3     3.7     4.8    49.2    46.4
2021 12 13  2000   59561   72000    0     1.4     3.2     4.0     5.3    48.7    66.5
2021 12 13  2100   59561   75600    0     0.7     1.0     5.7     5.8    77.8    58.0
2021 12 13  2200   59561   79200    0    -0.0     1.5     4.6     4.9    72.0    91.4
2021 12 13  2300   59561   82800    0     0.5    -1.7     3.1     3.6    60.9   286.4
2021 12 14  0000   59562       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0100   59562    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0200   59562    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0300   59562   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0400   59562   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0500   59562   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0600   59562   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  0700   59562   25200    0     0.4     4.1    -3.2     5.2   -37.8    83.7
2021 12 14  0800   59562   28800    0    -0.1     3.0    -0.5     3.0    -9.9    91.0
2021 12 14  0900   59562   32400    0     0.9     0.8    -2.5     2.8   -63.9    42.5
2021 12 14  1000   59562   36000    0    -2.0    -1.6    -1.1     2.8   -24.2   217.9
2021 12 14  1100   59562   39600    0    -2.4     0.3    -2.2     3.3   -42.2   171.9
2021 12 14  1200   59562   43200    0    -1.3     2.3    -1.9     3.3   -36.0   118.2
2021 12 14  1300   59562   46800    0    -1.4     2.8    -1.7     3.5   -28.8   116.4
2021 12 14  1400   59562   50400    0     0.2     0.5    -2.6     2.6   -77.6    64.3
2021 12 14  1500   59562   54000    0    -1.9    -0.6    -2.7     3.4   -53.9   197.6
2021 12 14  1600   59562   57600    0    -2.9    -0.7    -1.7     3.4   -29.5   192.7
2021 12 14  1700   59562   61200    0    -1.8    -1.9    -2.6     3.7   -45.1   226.5
2021 12 14  1800   59562   64800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  1900   59562   68400    0     3.7    -3.0     1.2     4.9    14.2   320.9
2021 12 14  2000   59562   72000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  2100   59562   75600    0     3.1    -4.5    -0.2     5.5    -1.7   305.2
2021 12 14  2200   59562   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 14  2300   59562   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 15  0000   59563       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 15  0100   59563    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 15  0200   59563    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 15  0300   59563   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 15  0400   59563   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 15  0500   59563   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 15  0600   59563   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 15  0700   59563   25200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 15  0800   59563   28800    0     2.7    -6.2    -5.2     8.6   -37.6   293.8
2021 12 15  0900   59563   32400    0     2.8    -4.0     3.5     6.0    35.6   305.0
2021 12 15  1000   59563   36000    0     4.0     0.5     4.2     5.8    46.2     7.5
2021 12 15  1100   59563   39600    0     2.3    -5.4     1.3     6.0    12.4   292.9
2021 12 15  1200   59563   43200    0     4.5    -3.7     0.9     5.9     9.1   320.7
2021 12 15  1300   59563   46800    0    -0.4    -5.4     3.2     6.3    31.0   265.7
2021 12 15  1400   59563   50400    0     2.6    -2.0     0.4     3.3     6.5   322.5
2021 12 15  1500   59563   54000    0     3.8    -5.2     2.4     6.9    20.6   305.8
2021 12 15  1600   59563   57600    0     2.3    -4.2     3.5     5.8    36.0   299.0
2021 12 15  1700   59563   61200    0     1.7    -3.7     3.3     5.3    38.7   294.7
2021 12 15  1800   59563   64800    0     1.5    -4.2     2.9     5.4    32.6   289.2
2021 12 15  1900   59563   68400    0     3.8    -2.8    -1.2     4.9   -14.1   323.9
2021 12 15  2000   59563   72000    0     2.2    -2.5     1.4     3.6    23.3   312.3
2021 12 15  2100   59563   75600    0     4.3     2.5     1.3     5.1    14.8    30.0
2021 12 15  2200   59563   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 15  2300   59563   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 16  0000   59564       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 16  0100   59564    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 16  0200   59564    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 16  0300   59564   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 16  0400   59564   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 16  0500   59564   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 16  0600   59564   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 16  0700   59564   25200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 16  0800   59564   28800    0    -1.4    -1.4    -3.0     3.6   -57.3   225.6
2021 12 16  0900   59564   32400    0    -1.2    -3.6     0.7     3.8    10.7   251.6
2021 12 16  1000   59564   36000    0    -2.2    -3.0    -0.7     3.8   -10.5   234.3
2021 12 16  1100   59564   39600    0    -1.5    -3.1     4.1     5.3    50.1   244.3
2021 12 16  1200   59564   43200    0     0.3    -2.3     4.2     4.8    60.6   276.8
2021 12 16  1300   59564   46800    0     1.2    -1.5     4.6     5.1    66.9   308.8
2021 12 16  1400   59564   50400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 16  1500   59564   54000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 16  1600   59564   57600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 16  1700   59564   61200    0    -3.5    -1.7    -0.1     3.9    -1.2   206.4
2021 12 16  1800   59564   64800    0     2.9    -2.0     1.7     4.0    25.0   325.5
2021 12 16  1900   59564   68400    0     3.6    -1.5     0.8     3.9    12.1   337.8
2021 12 16  2000   59564   72000    0     2.8    -2.8     0.6     4.0     8.2   315.4
2021 12 16  2100   59564   75600    0     3.2    -2.3    -0.3     4.0    -4.6   324.6
2021 12 16  2200   59564   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 16  2300   59564   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 17  0000   59565       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 17  0100   59565    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 17  0200   59565    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 17  0300   59565   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 17  0400   59565   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 17  0500   59565   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 17  0600   59565   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 17  0700   59565   25200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 17  0800   59565   28800    0     1.0    -2.0    -0.2     2.2    -5.1   295.8
2021 12 17  0900   59565   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 17  1000   59565   36000    0     1.8    -0.7     0.5     2.0    15.9   338.9
2021 12 17  1100   59565   39600    0    -0.6    -1.9    -0.2     2.0    -5.6   251.7
2021 12 17  1200   59565   43200    0     0.4    -1.7     0.2     1.8     6.5   283.9
2021 12 17  1300   59565   46800    0     1.2    -1.2     1.6     2.3    43.5   314.7
2021 12 17  1400   59565   50400    0     2.5    -0.5     0.8     2.6    17.0   348.6
2021 12 17  1500   59565   54000    0     2.5     0.5     0.1     2.6     1.4    11.6
2021 12 17  1600   59565   57600    0     2.3     0.0     1.1     2.5    25.4     0.7
2021 12 17  1700   59565   61200    0     2.2    -1.3     1.0     2.7    22.3   329.8
2021 12 17  1800   59565   64800    0     1.3    -1.1     1.2     2.0    34.6   320.7
2021 12 17  1900   59565   68400    0    -2.2    -1.6    -0.2     2.7    -4.2   216.0
2021 12 17  2000   59565   72000    0    -2.9    -0.9    -0.7     3.1   -13.5   197.4
2021 12 17  2100   59565   75600    0    -3.0    -1.1    -1.2     3.4   -21.1   199.8
2021 12 17  2200   59565   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 17  2300   59565   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 18  0000   59566       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 18  0100   59566    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 18  0200   59566    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 18  0300   59566   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 18  0400   59566   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 18  0500   59566   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 18  0600   59566   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 18  0700   59566   25200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 18  0800   59566   28800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 18  0900   59566   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 18  1000   59566   36000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 18  1100   59566   39600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 18  1200   59566   43200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 18  1300   59566   46800    0    -0.7    -3.2    -0.7     3.3   -11.9   257.7
2021 12 18  1400   59566   50400    0    -1.4    -2.5    -1.1     3.1   -21.3   239.6
2021 12 18  1500   59566   54000    0     1.2    -2.0    -0.6     2.4   -13.8   300.5
2021 12 18  1600   59566   57600    0     1.8    -1.5     0.3     2.3     6.7   319.1
2021 12 18  1700   59566   61200    0     1.9    -1.4    -0.7     2.4   -16.1   322.8
2021 12 18  1800   59566   64800    0    -0.9    -1.9    -2.1     3.0   -45.6   244.7
2021 12 18  1900   59566   68400    0     3.1    -0.8     0.9     3.3    16.0   345.7
2021 12 18  2000   59566   72000    0     3.0    -1.4     1.0     3.4    16.5   334.5
2021 12 18  2100   59566   75600    0     2.2    -1.1     0.6     2.5    13.1   332.2
2021 12 18  2200   59566   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 18  2300   59566   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 19  0000   59567       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 19  0100   59567    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 19  0200   59567    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 19  0300   59567   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 19  0400   59567   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 19  0500   59567   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 19  0600   59567   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 19  0700   59567   25200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 19  0800   59567   28800    0     2.7    -2.2     1.3     3.7    20.6   320.8
2021 12 19  0900   59567   32400    0    -0.6    -3.7    -0.6     3.8    -8.9   261.5
2021 12 19  1000   59567   36000    0     0.6    -3.5     0.3     3.5     5.0   280.1
2021 12 19  1100   59567   39600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 19  1200   59567   43200    0     2.0    -7.0     1.5     7.4    11.8   285.7
2021 12 19  1300   59567   46800    0     3.7    -5.9     5.6     9.0    38.6   302.2
2021 12 19  1400   59567   50400    0     2.8    -6.7     6.8     9.9    43.1   292.8
2021 12 19  1500   59567   54000    0     4.1   -10.1    -1.3    11.0    -6.9   292.0
2021 12 19  1600   59567   57600    0    -1.3    -3.3    -8.5     9.3   -67.2   248.7
2021 12 19  1700   59567   61200    0    -7.3    -3.4    -7.7    11.1   -43.7   204.7
2021 12 19  1800   59567   64800    0    -1.2    -9.7    -2.4    10.0   -13.6   262.9
2021 12 19  1900   59567   68400    0     6.1   -14.4     6.1    16.8    21.4   292.9
2021 12 19  2000   59567   72000    0    -5.2   -12.5   -11.4    17.7   -40.1   247.6
2021 12 19  2100   59567   75600    0     7.8   -14.4     4.8    17.0    16.3   298.5
2021 12 19  2200   59567   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 19  2300   59567   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0000   59568       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0100   59568    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0200   59568    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0300   59568   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0400   59568   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0500   59568   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0600   59568   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0700   59568   25200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 20  0800   59568   28800    0     1.6    -4.2    -0.2     4.5    -2.9   290.6
2021 12 20  0900   59568   32400    0     2.7     0.6     5.7     6.3    64.2    12.0
2021 12 20  1000   59568   36000    0     2.3     4.4     3.2     5.9    33.1    61.9
2021 12 20  1100   59568   39600    0     1.8     2.9     4.3     5.5    51.7    57.9
2021 12 20  1200   59568   43200    0     1.6     3.8     2.5     4.8    31.6    67.1
2021 12 20  1300   59568   46800    0     1.4    -1.7    -1.8     2.9   -39.6   309.2
2021 12 20  1400   59568   50400    0     4.0    -4.1    -1.5     5.9   -14.6   313.7
2021 12 20  1500   59568   54000    0     4.9    -3.2    -1.4     6.0   -13.9   326.4
2021 12 20  1600   59568   57600    0     3.8    -4.0    -1.0     5.6   -10.7   313.5
2021 12 20  1700   59568   61200    0     2.8     1.1     3.1     4.3    45.1    22.0
2021 12 20  1800   59568   64800    0     2.3     0.3     3.1     3.9    53.4     6.8
2021 12 20  1900   59568   68400    0     3.0    -2.6    -0.6     4.0    -8.6   319.2
2021 12 20  2000   59568   72000    0     4.1    -2.9    -0.2     5.0    -2.0   324.3
2021 12 20  2100   59568   75600    2     3.3    -1.2     0.8     3.6    12.1   339.4
2021 12 20  2200   59568   79200    0     1.7    -2.6     0.2     3.1     4.2   304.0
2021 12 20  2300   59568   82800    0     2.2    -3.4     0.3     4.1     4.6   303.3
2021 12 21  0000   59569       0    0     3.9    -1.1     1.8     4.4    24.0   344.0
2021 12 21  0100   59569    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0200   59569    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0300   59569   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0400   59569   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0500   59569   18000    0     3.3    -2.5     1.6     4.4    21.3   322.0
2021 12 21  0600   59569   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0700   59569   25200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 21  0800   59569   28800    0     2.8    -3.2     1.1     4.4    15.0   310.8
2021 12 21  0900   59569   32400    0     3.4    -2.6     1.5     4.6    19.8   322.9
2021 12 21  1000   59569   36000    0     3.9    -1.1     0.2     4.1     3.4   344.5
2021 12 21  1100   59569   39600    0     3.5    -1.7    -0.4     3.9    -6.3   334.4
2021 12 21  1200   59569   43200    0     3.3    -1.9    -1.8     4.2   -25.7   330.2
2021 12 21  1300   59569   46800    0     3.4    -1.0    -1.9     4.0   -27.8   343.2
2021 12 21  1400   59569   50400    0     1.7    -3.2     0.7     3.7    10.5   297.4
2021 12 21  1500   59569   54000    0     2.4    -2.0     1.4     3.4    25.1   319.8
2021 12 21  1600   59569   57600    0     1.8    -3.9    -1.6     4.6   -20.6   295.5
2021 12 21  1700   59569   61200    0     1.9    -1.9    -2.2     3.4   -39.5   315.1
2021 12 21  1800   59569   64800    0     1.7    -1.4    -0.4     2.2    -9.7   319.6
2021 12 21  1900   59569   68400    0     2.7    -0.7     1.3     3.1    26.0   346.2
2021 12 21  2000   59569   72000    0    -0.9    -3.2     3.3     4.7    44.5   253.4
2021 12 21  2100   59569   75600    0    -2.4    -4.6     1.7     5.5    18.4   242.5
2021 12 21  2200   59569   79200    0    -3.1    -3.8     2.6     5.5    28.6   230.8
2021 12 21  2300   59569   82800    0    -1.8    -5.1     0.0     5.4     0.5   250.3
2021 12 22  0000   59570       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0100   59570    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0200   59570    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0300   59570   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0400   59570   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0500   59570   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0600   59570   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  0700   59570   25200    0     3.0    -2.7    -1.2     4.2   -16.8   318.7
2021 12 22  0800   59570   28800    0     1.7    -3.5     0.9     4.0    13.4   295.6
2021 12 22  0900   59570   32400    0     1.0    -3.6     1.8     4.1    25.6   285.9
2021 12 22  1000   59570   36000    0     2.8    -1.5    -0.2     3.2    -2.8   331.4
2021 12 22  1100   59570   39600    0     3.0    -1.0     0.3     3.2     5.8   340.9
2021 12 22  1200   59570   43200    0     3.5    -0.1    -0.1     3.5    -2.0   358.9
2021 12 22  1300   59570   46800    0     2.9     0.6    -0.5     3.0   -10.1    10.8
2021 12 22  1400   59570   50400    0     3.1     0.6     0.4     3.2     6.5    10.6
2021 12 22  1500   59570   54000    0     2.6    -0.5    -1.1     2.9   -22.6   350.1
2021 12 22  1600   59570   57600    0     3.0    -0.0    -2.6     3.9   -41.0   359.4
2021 12 22  1700   59570   61200    0     2.4    -2.6    -1.2     3.7   -19.1   312.9
2021 12 22  1800   59570   64800    0     2.0    -3.4    -1.7     4.3   -23.6   299.6
2021 12 22  1900   59570   68400    0     2.4     1.3    -2.2     3.5   -38.8    29.3
2021 12 22  2000   59570   72000    0     3.1    -0.4    -0.5     3.1    -9.9   352.1
2021 12 22  2100   59570   75600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  2200   59570   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 22  2300   59570   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0000   59571       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0100   59571    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0200   59571    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0300   59571   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0400   59571   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0500   59571   18000    0     1.5    -1.6     0.6     2.2    14.2   311.8
2021 12 23  0600   59571   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0700   59571   25200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  0800   59571   28800    0     3.2    -2.2     0.9     4.0    13.4   325.4
2021 12 23  0900   59571   32400    0     0.4    -3.4     1.2     3.6    19.3   277.5
2021 12 23  1000   59571   36000    0     2.5    -2.1     2.0     3.8    32.2   319.5
2021 12 23  1100   59571   39600    0     2.9    -2.0     0.8     3.6    12.3   325.0
2021 12 23  1200   59571   43200    0     3.3    -1.1     0.5     3.5     8.4   341.3
2021 12 23  1300   59571   46800    0     1.7    -2.7     2.0     3.8    31.8   302.5
2021 12 23  1400   59571   50400    0     1.8    -2.7     1.7     3.6    28.1   303.7
2021 12 23  1500   59571   54000    0     1.2    -2.9     2.1     3.8    34.2   293.0
2021 12 23  1600   59571   57600    0     2.3    -3.0     0.7     3.9    10.9   307.8
2021 12 23  1700   59571   61200    0     1.3    -3.1    -0.7     3.4   -11.3   292.3
2021 12 23  1800   59571   64800    0     0.5    -4.2    -1.5     4.5   -19.2   276.8
2021 12 23  1900   59571   68400    0     0.9    -4.0     1.4     4.4    19.0   283.2
2021 12 23  2000   59571   72000    0     0.3    -4.1     1.3     4.3    17.7   274.6
2021 12 23  2100   59571   75600    0     1.0    -2.8     1.1     3.2    20.0   288.6
2021 12 23  2200   59571   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 23  2300   59571   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 24  0000   59572       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 24  0100   59572    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 24  0200   59572    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 24  0300   59572   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 24  0400   59572   14400    0     0.9    -2.3    -0.6     2.5   -13.7   291.0
2021 12 24  0500   59572   18000    0     0.1    -2.1    -1.5     2.6   -34.9   271.7
2021 12 24  0600   59572   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 24  0700   59572   25200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 24  0800   59572   28800    0     0.5     0.3     2.7     2.8    77.7    26.3
2021 12 24  0900   59572   32400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 24  1000   59572   36000    0     2.9     0.8     0.3     3.0     5.5    15.6
2021 12 24  1100   59572   39600    0     2.8    -0.6     0.9     3.0    17.7   347.5
2021 12 24  1200   59572   43200    0     2.7    -1.4     0.2     3.1     4.0   332.6
2021 12 24  1300   59572   46800    0     3.5    -1.0    -0.3     3.7    -5.0   343.7
2021 12 24  1400   59572   50400    0     3.5    -1.5    -0.9     3.9   -13.7   337.4
2021 12 24  1500   59572   54000    0     3.3    -1.2    -1.5     3.8   -23.7   339.2
2021 12 24  1600   59572   57600    0     2.0    -1.4    -3.1     4.0   -51.7   324.0
2021 12 24  1700   59572   61200    0     2.5    -1.8    -0.8     3.2   -14.8   323.8
2021 12 24  1800   59572   64800    0     3.3     0.4    -1.4     3.6   -22.8     6.6
2021 12 24  1900   59572   68400    0     1.6    -2.8    -0.4     3.2    -8.0   300.1
2021 12 24  2000   59572   72000    0     1.1    -2.8    -2.8     4.2   -43.2   292.1
2021 12 24  2100   59572   75600    0     1.9    -2.1    -2.9     4.1   -45.1   311.9
2021 12 24  2200   59572   79200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 24  2300   59572   82800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 25  0000   59573       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 25  0100   59573    3600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 25  0200   59573    7200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 25  0300   59573   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 25  0400   59573   14400    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 25  0500   59573   18000    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 25  0600   59573   21600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2021 12 25  0700   59573   25200    0     1.2     0.4    -4.4     4.6   -74.4    18.6
2021 12 25  0800   59573   28800    0     0.7     0.5    -3.6     3.7   -75.5    36.4
2021 12 25  0900   59573   32400    0     1.6     1.3    -3.3     3.9   -57.9    38.9
